"lipid","log2FC","lipid_class","minus_log10_pvalue"
"SM(41:1)",-0.872166421796766,"non-sig",0.424812155072339
"TG(48:3)",-0.85085977312162,"non-sig",0.361510743045363
"PC(39:4)",-3.86385707709409,"non-sig",0.653647025549361
"PC(O-40:4)",-2.91762352934393,"PC",1.33535802444387
"TG(48:0)",-1.97207572061073,"non-sig",0.756961951313706
"TG(O-49:0)",-1.6710815924,"non-sig",0.860120913598763
"SM(42:7)",-0.401901057030841,"non-sig",0.147520006363144
"SM(41:0)",-0.927590519174114,"non-sig",0.623423042943488
"SM(43:3)",-1.34362985648368,"non-sig",0.75448733218585
"TG(48:2)",-0.358783526763364,"non-sig",0.231361898752386
"PC(38:7)",-0.570007193516364,"non-sig",0.248720896016658
"PC(39:3)",-2.05529308928446,"non-sig",1.08407278830288
"PC(O-40:3)",-2.85137628975385,"PC",1.47237009912866
"HexCer(43:1)",-2.13422350869865,"HEXCER",1.42136079003193
"SM(42:6)",2.22312008264681,"non-sig",0.638272163982407
"SM(42:3)",-4.24432668484772,"non-sig",0.625251653989896
"SM(43:2)",-0.768020324171246,"non-sig",0.46344155742847
"TG(48:1)",-0.0474480931357739,"non-sig",0.0277971616209356
"PC(38:6)",-1.41625759121057,"non-sig",0.737548910269571
"PC(O-40:2)",-2.60029113946171,"PC",1.30715308072277
"SM(42:5)",1.78801665113152,"non-sig",0.661543506395395
"SM(42:2)",-1.92481334210423,"non-sig",0.889410289700751
"SM(43:1)",-0.837059009062145,"non-sig",0.422508200162775
"IS:(TG(15:0_18:1(d7)_15:0)",-0.894828237155405,"non-sig",0.388276691992658
"PC(38:5)",0.59012589982326,"PC",1.97469413473523
"PC(40:8)",-0.988334324728992,"non-sig",0.329754146925876
"PE(P-44:7)",-2.27961175212832,"non-sig",1.13076828026902
"PC(O-40:1)",-2.47870534125732,"PC",1.34775365899668
"TG(49:4)",-1.24289997743591,"non-sig",0.3585258894959
"PC(38:4)",-2.03201865768749,"non-sig",0.344861565188618
"PC(40:7)",-1.06478571090003,"non-sig",0.665546248849069
"PE(P-44:6)",-2.14242472082829,"non-sig",0.98296666070122
"HexCer(41:0)",-3.22768720891754,"HEXCER",1.8153085691824
"TG(49:3)",-1.86344405540669,"non-sig",0.636388020107856
"TG(O-50:3)",-2.8829520113925,"TG",2.61261017366127
"SM(42:3)",0.371826527896729,"non-sig",0.370590400897281
"SM(44:6)",-0.293425370999433,"non-sig",0.0700704399154121
"PC(38:3)",-1.87535219085019,"non-sig",0.392544976785331
"PC(40:6)",-3.32497909154898,"non-sig",0.412289034981089
"PE(P-44:5)",-2.74410446160485,"PE",1.54515513999149
"PC(O-41:6)",-2.60519297988235,"non-sig",1.04191415147891
"TG(49:2)",-2.94664985289987,"non-sig",1.06398920428479
"TG(O-50:2)",-2.97635359737637,"TG",2.63264407897398
"SM(42:2)",0.0509027613045596,"non-sig",0.193820026016113
"TG(49:4)",-0.726180015776691,"non-sig",0.262807357295263
"PC(38:2)",-2.47483444452194,"PC",1.39902710431325
"PC(40:5)",-2.95073646235462,"non-sig",0.455931955649724
"PE(P-44:4)",-2.4079767922626,"PE",1.68402965454308
"TG(49:1)",-2.57705537452702,"non-sig",0.962573502059376
"TG(O-50:1)",-2.24828827900789,"non-sig",1.16494389827988
"SM(42:1)",-0.550327679219116,"non-sig",0.210419287835575
"PC(38:1)",-1.33848478878607,"non-sig",1.26841123481326
"PC(40:4)",-2.22482425471298,"non-sig",1.06600683616876
"PC(O-41:4)",-2.65669812485957,"PC",1.41341269532825
"TG(50:7)",1.92764211044481,"non-sig",0.829738284605043
"TG(O-50:0)",-1.86454144906656,"non-sig",0.742321425130815
"SM(42:0)",-0.50506713859755,"non-sig",0.257274868695302
"SM(44:3)",-0.875363073317359,"non-sig",0.489454989793388
"TG(49:2)",-1.63925910831491,"non-sig",0.892790030352132
"TG(O-50:2)",-2.23688269349508,"TG",1.55129368009492
"PC(39:7)",-0.775030071133283,"non-sig",0.627087997029893
"PC(40:3)",-2.1363666751051,"PC",1.54515513999149
"PC(O-41:3)",-2.48247854215615,"PC",1.31425826139774
"SM(44:2)",-0.70687411688246,"non-sig",0.321481620959886
"TG(49:1)",-1.68181676401346,"non-sig",0.818156412055227
"TG(O-50:1)",-1.69371420807742,"non-sig",1.09582563171584
"PC(40:2)",-2.6796064319524,"PC",1.47625353318844
"TG(50:5)",-1.37534036098418,"non-sig",0.485452247339714
"SM(44:1)",-1.23105759731197,"non-sig",0.405607449624573
"TG(O-50:0)",-1.34370151262979,"non-sig",0.575118363368933
"PC(39:5)",-0.375691929984136,"non-sig",0.508638306165727
"PC(O-42:8)",-1.33605591376996,"non-sig",0.627087997029893
"PC(40:1)",-1.95589009772123,"non-sig",0.860120913598763
"HexCer(42:1)",-3.25453496375195,"HEXCER",2.23732143627256
"TG(50:4)",-1.67689382308989,"non-sig",0.643974142806877
"TG(50:6)",-0.521487267820888,"non-sig",0.208309350979882
"PC(41:7)",0.0146310114960393,"non-sig",0.0083309926200515
"PC(39:4)",-3.77376453908939,"non-sig",0.59176003468815
"PC(O-42:7)",-2.21822966886556,"non-sig",0.94692155651658
"HexCer(42:0)",-3.48345981033024,"HEXCER",1.43889861635094
"TG(50:3)",-2.05088844956339,"non-sig",0.795880017344075
