"lipid","T_stat_human","T_stat_mouse"
"SM(34:1;O3)",0.0970166288954367,-2.96375845235744
"SM(34:2;O2)",-4.63517386014496,-1.70665684814612
"SM(34:2;O3)",-0.806127489029252,-2.48165182628315
"SM(34:3;O2)",-6.57091543041823,-1.71544969260531
"SM(35:1;O2)",-2.73911940535578,-1.65575292111802
"SM(35:2;O2)",-5.05519422725914,-1.85825932793427
"SM(36:0;O2)",-1.05951405313863,2.47514572657289
"SM(36:1;O2)",3.00533524059536,-1.09108249500044
"SM(36:1;O3)",3.42468964040938,-2.02939590267262
"SM(36:2;O2)",0.790922432211374,-1.32126886958872
"SM(36:2;O3)",2.61819267649076,-2.14445017583501
"SM(36:3;O2)",-2.38493321513873,1.36840100451996
"SM(36:4;O2)",-5.73452966338689,-2.42829123580699
"SM(37:1;O2)",-5.30356804676612,1.62527293104743
"SM(37:2;O2)",-2.85183432686977,-1.4278184231941
"SM(38:0;O2)",-8.49698120660796,0.907348861178758
"SM(38:1;O2)",-7.50429748498315,2.00927297698406
"SM(38:2;O2)",-5.51344091582466,2.08389219162287
"SM(38:3;O2)",3.75697123372006,0.874205436662601
"SM(38:4;O2)",4.67179499408221,2.41093963201494
"SM(39:0;O2)",-9.24812700573588,1.33705448503891
"SM(39:1;O2)",-10.1952946493228,1.12534966290282
"SM(39:2;O2)",-6.5667523386312,2.26744959937041
"SM(40:0;O2)",-8.52172725704665,1.75183481730465
"SM(40:1;O2)",-8.8442693560472,1.44025559252492
"SM(40:2;O2)",-7.26975480505592,2.81954621206244
"SM(40:3;O2)",0.110346066432129,2.79985910544948
"SM(40:4;O2)",3.18462502482624,1.68142412643105
"SM(40:6;O2)",-2.46562220963919,0.444554557498831
"SM(40:7;O2)",-0.613847714350718,1.07750377990147
"SM(41:0;O2)",-7.96320076616682,-1.52787683173766
"SM(41:1;O2)",-8.98420374469794,1.39181984122125
"SM(41:2;O2)",-8.6003080236784,-1.31976459905635
"SM(41:3;O2)",-3.50900707953251,1.41978135067884
"SM(42:0;O2)",-5.01996230723582,1.73603982485912
"SM(42:0;O3)",-3.88133500475335,0.767218004244002
"SM(42:1;O2)",-7.93055993998484,1.72392457882813
"SM(42:1;O3)",-4.44886980183401,0.414054612689111
"SM(42:2;O2)",-2.95967510988895,1.52715064857683
"SM(42:2;O3)",-0.759994148632527,-2.2240546870816
"SM(42:3;O2)",-1.58046969832531,1.65155754936776
"SM(42:3;O3)",2.08666303761352,-1.65436613860202
"SM(42:4;O2)",1.36895051551854,1.50640561018616
"SM(42:5;O2)",4.11443374465564,2.16373177054799
"SM(42:6;O2)",-0.319990600325936,2.78145804394532
"SM(42:7;O2)",-1.82674013797006,2.85883919589542
"SM(43:1;O2)",-7.72525084416319,1.65700325746712
"SM(43:2;O2)",-5.59838514313446,1.41557591023553
"SM(43:3;O2)",-5.62335790299505,-1.83032185114169
"SM(44:1;O2)",-7.64549398696998,1.23504861983789
"SM(44:2;O2)",-4.41637181414445,1.84879639871021
"SM(44:3;O2)",-2.06396827192777,1.80180008256504
"SM(44:5;O2)",0.355765904462648,1.31223240187762
"SM(44:6;O2)",2.3283607489566,-0.202014480023145
"ST(18:1)",-6.38383086455377,-1.92090594997193
"ST(18:2)",-7.16805165868102,-2.10662004872849
"ST(18:3)",-8.38311178195681,-1.34943550827521
"ST(20:2)",-2.86803237167882,-2.52491647530502
"ST(20:4)",-3.31061082301622,-1.6518271765254
"ST(22:5)",-0.60177774335363,0.812818545585725
"ST(22:6)",-2.51886811130781,-0.700310038597843
"ST(24:1)",-0.123608441312942,0.245017642868838
"ST(27:0)",2.02185640514255,-0.143957602501015
"ST(27:1)",-2.30902189737289,-0.458462955407469
"ST(28:1)",-1.25046507598461,-0.31709202646287
"ST(28:2)",-3.16996136511206,-0.319464358101052
"ST(29:1)",0.0301594240993917,-0.727342354957336
"ST(29:2)",1.44122183979609,-0.643466494554509
"TG(40:0)",-3.24607777910842,-1.14227862459854
"TG(42:0)",0.589995837887841,-1.87086942652904
"TG(43:1)",-3.90010040943472,-1.88662319018774
"TG(44:0)",-4.48506509017748,-0.92764311219671
"TG(44:1)",-3.61581874145848,-0.514356676068843
"TG(45:0)",-3.61684415084823,-1.17853557256783
"TG(45:1)",-4.50361229568776,0.731116319927064
"TG(46:0)",-4.15801839196777,-1.43414885557687
"TG(46:1)",-4.99038316505321,-0.666041552850099
"TG(46:2)",-4.25776349211338,-0.818759280692863
"TG(46:3)",-2.09039766702519,-0.154196497192886
"TG(46:4)",0.741927634547964,-0.645955924647891
"TG(47:0)",-3.47490512737329,-3.31485523954789
"TG(47:1)",-4.48852262055598,-1.18484482697576
"TG(47:2)",-5.31441300182821,-1.00285172953215
"TG(47:3)",-4.74533058954064,-0.310560087641426
"TG(48:0)",-2.82863735217453,-1.98435334894112
"TG(48:1)",-4.29535972835335,-1.52318064493938
"TG(48:2)",-5.53110087473029,-1.36756620504077
"TG(48:3)",-6.16907851775861,-0.947780339645283
"TG(48:4)",-5.44869616624468,-0.951935574218903
"TG(48:5)",-4.58149185709034,0.711240906200238
"TG(48:6)",-2.37972302116701,0.706188098366936
"TG(49:1)",-4.13519699269905,-2.41131256000452
"TG(49:2)",-4.93791341242999,-2.6152268136505
"TG(49:3)",-5.45519006768855,-1.51960028502552
"TG(49:4)",-5.30493559892275,-0.909735121621817
"TG(50:0)",-0.437557821716504,-0.599191582806277
"TG(50:1)",-0.932787378115605,-2.13160648000409
"TG(50:2)",-1.72794120471982,-2.36906982405689
"TG(50:3)",-3.97539241991545,-1.90714896197136
"TG(50:4)",-6.09956678803042,-1.46953483881199
"TG(50:5)",-6.87017953899971,-1.37681214751107
"TG(50:6)",-5.59540434410358,-0.549402778477255
"TG(50:7)",-3.60964785949794,2.14667960730741
"TG(51:0)",-2.75880823207287,-2.46076515011073
"TG(51:1)",-2.17778265040389,-2.50844007620836
"TG(51:2)",-4.43978757752965,-3.03636197103558
"TG(51:3)",-4.42990589771507,-2.71482631454158
"TG(51:4)",-4.68399366457788,-2.91715266031933
"TG(51:5)",-4.81345761897422,-4.9696367753213
"TG(51:6)",-4.28763041840854,-1.19998097487184
"TG(52:0)",-1.20857162662057,-1.65941969559802
"TG(52:1)",2.67648655354661,-2.33900410779652
"TG(52:2)",-1.28055189468397,-3.00705806261812
"TG(52:3)",0.0552741314537584,3.22175177144336
"TG(52:4)",0.258709991299441,-2.55160197518668
"TG(52:5)",-3.0792010992363,-2.95369440383272
"TG(52:6)",-6.64808922240623,-1.589729365684
"TG(52:7)",-5.93809382687159,0.22327871897366
"TG(52:8)",-4.34323713870638,2.57638715486229
"TG(52:9)",-2.10751673223997,2.65421118313119
"TG(53:0)",-3.31303720042741,-3.54482207236927
"TG(53:1)",-1.00138211182832,-2.50878525545851
"TG(53:2)",1.21425019578052,-3.15882715816668
"TG(53:3)",-4.14053193692435,-2.80967465593684
"TG(53:4)",-3.53617772049112,-2.41163060194276
"TG(53:5)",-5.60769634824465,-2.7134709558261
"TG(53:6)",-4.4513420459598,-3.32007129769089
"TG(54:0)",-3.73277824844574,-3.14026895434212
"TG(54:1)",0.0461333849803796,-2.50957744344009
"TG(54:10)",-0.975703921297851,2.42215432598467
"TG(54:2)",3.48927698858825,-3.01940288343935
"TG(54:3)",2.57220529749781,-2.57389692804866
"TG(54:4)",1.2684675242478,-2.20962147936683
"TG(54:5)",1.97031973232442,-2.57410347108001
"TG(54:6)",2.48346729864051,-3.1412124498264
"TG(54:7)",0.735354110002667,-4.79838627649522
"TG(54:8)",-2.02413607765908,-0.433778958266852
"TG(54:9)",-3.26054814377402,1.43259375439803
"TG(55:0)",-3.86166508009168,-6.9923703873767
"TG(55:1)",-3.00165635016476,-3.50093802207195
"TG(55:10)",-0.139044368454199,0.793724487322864
"TG(55:2)",1.57300920888421,-3.37438023610991
"TG(55:3)",4.05566688696898,-3.65769695618892
"TG(55:4)",-0.158192041612113,-2.3371387354618
"TG(55:5)",-2.14014648553506,-2.47278841572838
"TG(55:6)",-1.83429973081302,-1.85754461531509
"TG(55:7)",-1.98153301074091,-1.34350150612663
"TG(55:8)",-1.88849462148656,-1.68860077362217
"TG(55:9)",-1.50115735083234,-0.066511720047459
"TG(56:0)",-4.46399518108396,-6.9755855793617
"TG(56:1)",-3.57990316495011,-4.13421391971912
"TG(56:10)",-2.366307638238,-1.04208033566281
"TG(56:11)",-1.36744704552526,1.7470504324932
"TG(56:12)",-0.997530309160282,1.82658798866371
"TG(56:2)",-0.979157674689172,-3.60292517706193
"TG(56:3)",2.20348710277244,-3.12939890610368
"TG(56:4)",4.35372827785451,-4.8077512610587
"TG(56:5)",5.24914238045752,-2.68071163768833
"TG(56:6)",0.710837670007427,-1.85752147933738
"TG(56:7)",0.96017725333858,-1.41893383069399
"TG(56:8)",1.14115472735378,-1.04756735809806
"TG(56:9)",-2.08054642943201,-1.24464512822106
"TG(57:10)",-1.59196321576412,-1.08349551603877
"TG(57:2)",-2.22729160519194,-4.93471231622434
"TG(57:3)",0.380510511035331,-3.79584862961689
"TG(57:4)",1.39161120352492,-3.61497052116887
"TG(57:6)",-1.33794743545215,-1.37095331292477
"TG(57:7)",-1.29141153581531,-1.25147892568648
"TG(57:8)",-0.652788181890282,-1.38174073178575
"TG(57:9)",-1.0805610609226,-0.934236651179511
"TG(58:0)",-4.61125153204724,-9.12504461667701
"TG(58:1)",-3.72974807931692,-5.36195089772847
"TG(58:10)",0.647435186693379,0.283254024312535
"TG(58:11)",-1.28852935176763,0.19824511049244
"TG(58:12)",-1.26560602371992,-0.0472228509054995
"TG(58:13)",-0.950198587401869,2.40426984183584
"TG(58:2)",-1.57490626662367,-4.64294596832357
"TG(58:3)",-0.304455366895496,-3.56247933992769
"TG(58:4)",2.54497518979188,-3.45811883204326
"TG(58:5)",4.91042636429546,-2.57106219094835
"TG(58:6)",3.71421097455847,-1.74167866810121
"TG(58:7)",0.3800469975947,-0.573751585967689
"TG(58:8)",1.26912505605752,1.31039392501766
"TG(58:9)",1.42792618534482,1.2194154562931
"TG(59:10)",-1.35354629640257,-1.00345945426558
"TG(59:11)",-1.01652976003805,-0.485233332733292
"TG(59:2)",-1.64060119252095,-4.7897135759672
"TG(59:3)",-0.801491113287968,-4.79604623208303
"TG(59:5)",2.75439343758,-3.69351841626471
"TG(59:6)",3.08736417404398,-2.12594559468029
"TG(59:8)",-1.02652658097474,-0.550905693477101
"TG(59:9)",-0.666642367236681,-0.424692044348046
"TG(60:1)",-4.01718081190599,-5.98760440886522
"TG(60:10)",0.194558186942847,0.753116828688003
"TG(60:11)",-0.0991080812086154,1.16160438185522
"TG(60:12)",-0.417891211726759,0.92398935458614
"TG(60:13)",-1.0752166136421,0.710859245505549
"TG(60:2)",-2.12456919006289,-5.04419579881015
"TG(60:3)",-0.746523312436033,-5.02676401751511
"TG(60:4)",0.958047973578096,-4.23920532434341
"TG(60:5)",1.36998461448671,-3.06926065546381
"TG(60:6)",1.21985016219346,-1.63833573451633
"TG(60:7)",0.69012004032702,-0.928013424633029
"TG(60:8)",-0.773943196480573,-1.48150316850877
"TG(60:9)",-0.350627171019534,1.87867993235693
"TG(61:2)",-9.95160771590806,-6.19342171692889
"TG(61:3)",-1.96379339361829,-6.13820964340632
"TG(61:4)",0.227296312323021,-5.88556960391084
"TG(61:5)",-0.0192767314912861,-4.02097208802198
"TG(61:7)",-0.0970051025560606,-1.85575315685007
"TG(62:10)",-3.077009054004,-1.2697590896517
"TG(62:12)",-0.397096520525958,-0.170146782421153
"TG(62:13)",-0.0372860893491467,0.842167582077589
"TG(62:14)",0.0969372236630872,1.13895146695759
"TG(62:15)",-1.06901656624643,1.52067594804528
"TG(62:2)",-2.92803099213098,-6.65376260736691
"TG(62:3)",-2.06118360138305,-6.1857448682646
"TG(62:4)",-0.547187305393375,-4.69151335000152
"TG(62:5)",-1.25705178770525,-3.35733891337333
"TG(62:6)",-1.86457863363724,-1.90898392366261
"TG(62:7)",-0.387770298868259,-0.701112322296705
"TG(62:8)",-0.960974040222721,-0.944721669223142
"TG(62:9)",-0.90076649900356,0.0227216722839432
"TG(64:13)",-1.41882882429792,-0.50921163023782
"TG(64:14)",-1.26286176270684,1.25595393468594
"TG(64:15)",-0.995226211510444,0.569481637340474
"TG(64:16)",-0.88927505894666,1.78908102865898
"TG(64:17)",-1.10492377548402,2.61292816454135
"TG(64:9)",0.487527229769845,-1.08611891798864
"TG(66:17)",-0.855436604285078,0.943554318345187
"TG(66:3)",-3.3319140553355,-5.25618067533137
"TG(68:3)",-3.18970460901031,-4.34630038046677
"TG(68:4)",-2.41521677620881,-5.55208631657072
"TG(68:5)",-1.71773106348585,-8.18564747337056
"TG(70:5)",-2.48519782328797,-5.60205231278122
"TG(O-48:0)",-4.34617780096468,-2.56104549552574
"TG(O-48:1)",-4.9400032860653,-0.504499729027595
"TG(O-48:2)",-2.87993187438776,-4.50892877713782
"TG(O-50:0)",-4.62127660441731,-1.92491041443859
"TG(O-50:1)",-5.88445709848094,-2.88034308713033
"TG(O-50:2)",-4.805996272327,-6.36573852485086
"TG(O-50:3)",-3.28582774626777,-6.07774988358419
"TG(O-51:0)",-3.43220924453527,-2.2100962551463
"TG(O-51:1)",4.61196745024785,-1.98338579548823
"TG(O-51:2)",1.21784430228598,-3.41155010357048
"TG(O-52:0)",-5.31265375634078,-1.3156911851598
"TG(O-52:1)",-5.77322880604762,-2.69917596086683
"TG(O-52:2)",-5.3942759105236,-4.98998600051736
"TG(O-52:3)",-4.25768153136882,-6.91259187939357
"TG(O-52:4)",-1.61512692587434,-6.64296088556076
"TG(O-53:0)",-4.6613311672881,-1.46637701788344
"TG(O-53:1)",-3.98761166800394,-2.10338927507625
"TG(O-53:2)",5.23842234016739,-3.53522501399886
"TG(O-54:1)",-5.25171315106442,-2.15519936046038
"TG(O-54:2)",-5.62758549022342,-3.71642704672229
"TG(O-54:3)",-4.2845832524956,-4.44125106079216
"TG(O-54:4)",-3.29892735471162,-9.63274704038019
"TG(O-54:5)",5.72424612668615,-1.95732806541502
"TG(O-55:1)",-5.80267732140261,-1.65688094632035
"TG(O-55:2)",-5.73238362098303,-2.47117528058509
"TG(O-55:3)",-4.32796863762619,-1.80647899672849
"TG(O-56:0)",-6.83963711410019,-0.382835188552293
"TG(O-56:1)",-5.60987889822442,-1.49618183996985
"TG(O-56:2)",-3.79163504197778,-2.32841552036814
"TG(O-56:3)",-3.77739668132761,-3.10539733929954
"TG(O-56:4)",-3.96549958782193,-3.18655616869816
"TG(O-56:5)",-0.740963890184648,-1.08847064748068
"TG(O-56:6)",-1.34313134615438,-0.911748608352992
"TG(O-56:7)",5.58734950502806,-1.0580690406347
"TG(O-56:8)",1.98627931832027,-2.42899278907619
"TG(O-57:2)",-6.76368968470557,-1.51738419094453
"TG(O-57:3)",-3.54617167393143,-1.52206133108086
"TG(O-58:1)",-6.25675522009321,-0.808744057337039
"TG(O-58:2)",-4.17994299009677,-1.35723283488119
"TG(O-58:3)",-3.17927796240125,-2.18857109724516
"TG(O-58:4)",-2.89652085518464,-2.3085044796988
"TG(O-58:5)",-3.66211480575187,0.349032461300915
"TG(O-58:6)",-3.3701083969297,-0.44189209229267
"TG(O-58:7)",1.72605549496501,-0.89121082650164
"TG(O-58:8)",5.19795386941086,-0.600592387275347
"TG(O-59:2)",-6.01611876531676,-1.4540535779936
"TG(O-59:3)",-6.11889711456254,-1.35526716478061
"TG(O-60:1)",-7.00238045457602,-0.913014670128311
"TG(O-60:2)",-4.97325134993179,-1.05244315361445
"TG(O-60:3)",-3.38551766997774,-1.38990464725032
"TG(O-60:5)",-2.52445799539055,0.287877650600573
"TG(O-60:6)",-3.47374295423184,-0.0188584316096377
"TG(O-60:7)",-1.47113781578106,-0.607872381089847
"TG(O-60:8)",0.572536978203181,-0.639883629915504
"TG(O-62:2)",-5.46290161782835,-1.59080594386448
"TG(O-62:3)",-2.40785175007358,-1.4611073523665
"TG(O-62:6)",-2.15948837260671,0.142581835648574
"TG(O-62:7)",-1.79064078383288,-0.293853554147943
"TG(O-62:8)",-0.481878992051968,0.105176800145128
"TG(O-64:8)",-1.64246907432076,0.241163059129901
